user_id,signup_date,cohort_month,last_activity_date,days_since_signup,days_since_last_activity,sessions_7d,sessions_30d,onboarding_completed,first_purchase_done,purchase_count_90d,gmv_90d_rub,aov_rub,refund_rate_90d,promo_share_90d,price_sensitivity,category_affinity_top,loyalty_level,has_subscription,preferred_channel,push_opt_in,email_opt_in,sms_opt_in,push_open_rate_90d,email_open_rate_90d,click_rate_90d,send_time_pref,device,city_tier,support_tickets_90d,nps_last,churn_risk,ltv_proxy,push_sent_30d,email_sent_30d,inapp_shown_30d,channel_fatigue_score,last_campaign_type,days_since_last_campaign,crm_conversions_90d,true_value_tier,true_lifecycle_stage,true_price_segment,true_segment_label,true_recommended_channel,true_next_goal,product_views_7d,product_views_30d,add_to_cart_30d,wishlist_items,last_view_category,days_since_last_cart_add,abandoned_cart_flag,cart_value_rub,true_trigger_event,true_nba_action
u000070,2025-08-07,2025-08,2025-12-15,148,18,0,3,0,0,0,0,977,0.038,0.145,0.345,Авто,Gold,0,push,1,1,0,0.203,0.137,0.057,вечер,Android,2,0,6,0.777,0,3,2,5,0.461,upsell,28,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,1,13,1,0,Авто,18.0,0,693,none,winback
u000071,2025-02-14,2025-02,2025-11-05,322,58,2,5,1,1,0,0,2681,0.094,0.415,0.491,Путешествия,Silver,0,email,1,1,1,0.07,0.196,0.021,день,Android,1,1,4,1.0,0,5,3,3,0.507,удержание,23,0,High,Dormant,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,4,0,0,0,Путешествия,,0,0,none,apology_help
u000072,2025-06-12,2025-06,2025-12-15,204,18,1,10,1,0,0,0,2030,0.042,0.467,0.511,Финансы,,0,push,1,1,0,0.218,0.252,0.081,день,Android,1,0,7,0.655,0,7,2,3,0.442,активация,12,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,5,74,2,0,Путешествия,15.0,0,2025,none,content_reco
u000073,2025-07-22,2025-07,2025-11-23,164,40,0,3,1,0,0,0,1183,0.059,0.225,0.282,Электроника,,0,email,1,1,0,0.0,0.119,0.0,вечер,Android,1,0,2,0.961,0,4,0,4,0.516,промо,26,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,2,0,0,Электроника,,0,0,none,apology_help
u000074,2025-09-28,2025-09,2025-11-20,96,43,4,6,0,1,3,3706,1406,0.318,0.458,0.545,Электроника,Gold,1,inapp,1,0,0,0.06,0.002,0.045,вечер,iOS,2,0,4,0.753,4403,6,0,6,0.605,реактивация,10,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,17,0,1,0,Электроника,9.0,0,876,none,apology_help
u000075,2025-12-18,2025-12,2025-12-25,15,8,5,8,1,0,0,0,4795,0.004,0.516,0.635,Одежда,,0,inapp,0,0,1,0.019,0.033,0.09,день,iOS,2,1,9,0.607,0,5,3,5,0.626,сервис/поддержка,4,0,High,New_NoPurchase,Price_Sensitive,Activation,inapp,активация,15,48,0,0,Одежда,,0,0,browse_no_cart,onboarding_nudge
u000076,2025-11-01,2025-11,2025-12-25,62,8,0,8,0,0,0,0,3056,0.058,0.544,0.695,Продукты,,0,push,0,1,0,0.0,0.246,0.056,день,Android,2,1,6,0.607,0,5,2,2,0.482,сервис/поддержка,2,0,High,Active_NonBuyer,Price_Sensitive,Browse_to_Convert,email,активация,0,66,1,2,Продукты,12.0,0,3610,none,content_reco
u000077,2025-09-29,2025-09,2025-12-25,95,8,0,9,1,0,0,0,2525,0.18,0.143,0.121,Одежда,Silver,1,email,1,0,1,0.381,0.024,0.094,вечер,iOS,1,0,5,0.589,0,2,5,6,0.485,удержание,36,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,61,0,0,Одежда,,1,458,abandoned_cart,cart_recovery
u000078,2025-08-04,2025-08,2025-12-20,151,13,0,6,0,0,0,0,880,0.034,0.189,0.273,Дом,Gold,0,email,1,1,1,0.21,0.389,0.099,ночь,Web,3,0,7,0.683,0,6,1,4,0.374,активация,5,1,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,0,50,1,0,Дом,8.0,0,895,none,content_reco
u000079,2025-09-10,2025-09,2025-11-05,114,58,2,5,1,1,2,5803,2895,0.014,0.51,0.641,Спорт,Platinum,1,inapp,0,1,1,0.023,0.063,0.059,день,iOS,2,1,10,0.896,7341,6,1,3,0.562,промо,9,0,VIP,Dormant,Price_Sensitive,Reactivation,email,реактивация,8,2,1,0,Спорт,10.0,1,1061,abandoned_cart,cart_recovery
u000080,2025-07-10,2025-07,2025-12-12,176,21,1,4,1,0,0,0,3692,0.02,0.249,0.267,Одежда,,0,inapp,1,1,0,0.115,0.109,0.065,утро,Android,2,0,9,0.785,0,10,1,4,0.59,реактивация,18,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,16,30,1,0,Авто,4.0,1,963,abandoned_cart,cart_recovery
u000081,2025-10-24,2025-10,2025-11-27,70,36,0,7,1,0,0,0,943,0.099,0.346,0.429,Одежда,Platinum,1,inapp,1,0,0,0.106,0.05,0.086,день,Web,1,1,6,0.857,0,8,2,5,0.618,реактивация,17,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,0,23,0,0,Одежда,,0,0,none,winback
u000082,2025-08-02,2025-08,2025-11-02,153,61,2,0,0,0,0,0,2022,0.016,0.412,0.561,Продукты,,0,inapp,0,1,0,0.013,0.036,0.037,вечер,iOS,3,0,6,1.0,0,8,5,4,0.694,реактивация,16,0,High,Dormant,Price_Sensitive,Reactivation,email,реактивация,0,0,0,0,Продукты,,0,0,none,winback
u000083,2025-07-28,2025-07,2025-12-17,158,16,0,3,1,0,0,0,3479,0.058,0.537,0.599,Электроника,Silver,1,email,1,1,1,0.198,0.327,0.058,вечер,Android,2,0,5,0.761,0,10,4,3,0.503,реактивация,16,0,High,Active_NonBuyer,Price_Sensitive,Reactivation,push,реактивация,0,22,2,0,Электроника,1.0,1,2024,abandoned_cart,cart_recovery
u000084,2025-08-26,2025-08,2025-11-06,129,57,0,7,1,0,0,0,3230,0.019,0.306,0.415,Спорт,,0,push,1,0,0,0.201,0.033,0.0,день,Android,2,0,8,1.0,0,6,8,5,0.653,промо,12,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,0,45,3,0,Спорт,9.0,0,2932,none,winback
u000085,2025-12-05,2025-12,2025-09-22,28,102,1,5,1,0,0,0,2841,0.058,0.143,0.18,Продукты,Silver,0,inapp,1,0,1,0.02,0.027,0.081,вечер,Android,3,0,7,1.0,0,4,5,6,0.661,реактивация,13,0,High,New_NoPurchase,Not_Price_Sensitive,Activation,push,активация,0,0,0,0,Продукты,,0,0,none,onboarding_nudge
u000086,2025-02-23,2025-02,2025-12-29,313,4,3,8,0,0,0,0,2048,0.026,0.313,0.373,Электроника,Silver,0,email,1,1,0,0.33,0.401,0.101,утро,Android,3,1,6,0.573,0,5,6,3,0.371,удержание,27,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,26,38,0,0,Дом,,1,479,abandoned_cart,cart_recovery
u000087,2025-10-08,2025-10,2025-10-19,86,75,0,1,1,0,0,0,3630,0.016,0.313,0.44,Одежда,,1,push,1,0,0,0.094,0.025,0.0,день,Android,1,0,9,1.0,0,9,1,8,0.682,активация,30,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,0,0,Одежда,,1,1733,abandoned_cart,cart_recovery
u000088,2025-08-06,2025-08,2025-12-08,149,25,4,4,0,0,0,0,2184,0.015,0.335,0.496,Электроника,,0,email,1,0,0,0.192,0.012,0.009,день,Android,2,0,6,0.818,0,5,5,3,0.565,активация,26,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,23,34,1,1,Электроника,4.0,1,1491,abandoned_cart,cart_recovery
u000089,2025-09-10,2025-09,2025-12-23,114,10,0,4,1,0,0,0,2708,0.002,0.152,0.25,Детские,,0,email,1,1,0,0.137,0.462,0.037,утро,iOS,2,0,5,0.693,0,4,2,7,0.407,удержание,20,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,0,33,1,0,Детские,9.0,0,1755,none,content_reco
u000090,2025-07-08,2025-07,2025-12-18,178,15,1,7,1,0,0,0,2413,0.026,0.104,0.333,Красота,Silver,0,push,1,0,0,0.359,0.0,0.078,вечер,iOS,3,1,6,0.682,0,9,1,3,0.503,активация,14,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,8,40,1,1,Детские,7.0,1,659,abandoned_cart,cart_recovery
u000091,2025-02-11,2025-02,2025-08-22,325,133,0,3,1,1,0,0,1114,0.052,0.179,0.304,Дом,Platinum,0,email,0,1,0,0.011,0.085,0.0,день,Android,3,0,3,1.0,0,6,2,4,0.592,удержание,10,0,High,Dormant,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,0,0,0,Дом,,1,515,abandoned_cart,cart_recovery
u000092,2025-06-07,2025-06,2025-12-17,209,16,0,6,1,0,0,0,1204,0.166,0.17,0.293,Электроника,Silver,1,email,1,0,1,0.137,0.019,0.012,утро,Android,1,0,7,0.708,0,6,3,4,0.584,промо,4,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,43,1,2,Электроника,7.0,0,536,none,content_reco
u000093,2025-01-16,2025-01,2025-11-10,351,53,1,0,0,0,0,0,899,0.003,0.076,0.328,Красота,Silver,0,push,1,0,0,0.099,0.001,0.0,утро,Web,2,0,5,1.0,0,6,0,3,0.54,активация,4,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,11,0,0,0,Дом,,0,0,browse_no_cart,winback
u000094,2025-10-29,2025-10,2025-11-13,65,50,0,2,1,0,0,0,1619,0.117,0.215,0.167,Путешествия,,0,push,1,1,0,0.097,0.071,0.027,вечер,Android,2,0,7,1.0,0,6,3,3,0.563,сервис/поддержка,1,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,0,0,Красота,,0,0,none,winback
u000095,2025-03-07,2025-03,2025-12-26,301,7,1,4,1,0,0,0,3123,0.082,0.54,0.412,Электроника,Silver,0,inapp,1,1,1,0.291,0.237,0.052,утро,Android,1,0,10,0.668,0,10,3,2,0.469,активация,19,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,inapp,активация,11,26,1,0,Электроника,15.0,0,2511,none,content_reco
u000096,2025-12-12,2025-12,2025-11-05,21,58,0,0,0,0,0,0,2408,0.052,0.573,0.707,Финансы,Gold,1,push,1,0,0,0.141,0.002,0.0,вечер,Android,2,0,6,1.0,0,9,5,3,0.656,удержание,17,0,High,New_NoPurchase,Price_Sensitive,Activation,inapp,активация,0,0,0,1,Финансы,,1,760,abandoned_cart,cart_recovery
u000097,2025-11-24,2025-11,2025-12-23,39,10,0,7,1,1,1,1789,1963,0.041,0.265,0.353,Авто,,1,email,1,1,0,0.333,0.354,0.089,день,iOS,2,0,8,0.461,1968,9,6,5,0.489,активация,13,1,High,First_Buyer,Not_Price_Sensitive,Retention,email,удержание,0,25,3,1,Авто,35.0,0,2099,none,content_reco
u000098,2025-01-10,2025-01,2025-12-30,357,3,5,7,1,0,0,0,4219,0.109,0.173,0.334,Одежда,,0,push,1,1,0,0.287,0.348,0.081,утро,iOS,1,0,5,0.582,0,8,3,0,0.359,удержание,32,1,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,26,47,2,1,Одежда,9.0,0,3032,none,content_reco
u000099,2025-12-11,2025-12,2025-12-20,22,13,1,6,0,0,0,0,1691,0.027,0.37,0.466,Продукты,Silver,0,push,0,1,0,0.02,0.25,0.058,ночь,iOS,2,0,8,0.683,0,3,4,2,0.472,удержание,31,0,High,New_NoPurchase,Not_Price_Sensitive,Activation,inapp,активация,0,43,1,0,Красота,5.0,1,550,abandoned_cart,cart_recovery
u000100,2025-05-10,2025-05,2025-12-22,237,11,1,5,1,0,0,0,2717,0.053,0.703,0.785,Электроника,,0,push,0,0,0,0.006,0.0,0.047,день,Android,3,0,7,0.684,0,3,3,4,0.594,upsell,25,0,High,Active_NonBuyer,Promo_Hunter,Promo_Driven,inapp,промо,4,58,0,1,Дом,,0,0,none,promo_offer
u000101,2025-05-17,2025-05,2025-12-08,230,25,2,5,1,0,0,0,1657,0.09,0.233,0.403,Электроника,,1,push,1,1,0,0.182,0.193,0.038,день,Android,3,0,5,0.801,0,4,3,2,0.43,удержание,20,1,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,4,35,2,0,Электроника,9.0,1,1146,abandoned_cart,cart_recovery
u000102,2025-03-05,2025-03,2025-12-31,303,2,4,8,1,0,0,0,877,0.068,0.386,0.562,Дом,,0,inapp,1,1,1,0.352,0.279,0.156,день,Android,2,0,3,0.557,0,6,1,8,0.428,промо,27,0,High,Active_NonBuyer,Price_Sensitive,Service_Recovery,email,сервис/поддержка,33,55,0,2,Дом,,1,300,abandoned_cart,cart_recovery
u000103,2025-05-20,2025-05,2025-12-15,227,18,2,5,1,1,0,0,1321,0.023,0.21,0.363,Красота,Gold,0,inapp,1,0,0,0.136,0.045,0.147,день,Android,1,0,7,0.742,0,8,5,5,0.658,активация,12,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,inapp,активация,13,43,1,0,Красота,8.0,1,300,abandoned_cart,cart_recovery
u000104,2025-03-23,2025-03,2025-09-11,285,113,1,0,1,0,0,0,1302,0.137,0.548,0.707,Спорт,Silver,0,push,1,1,0,0.183,0.0,0.02,утро,iOS,1,1,4,1.0,0,11,1,4,0.623,сервис/поддержка,16,0,High,Dormant,Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,0,1,0,Спорт,15.0,0,613,none,apology_help
u000105,2025-06-13,2025-06,2025-12-30,203,3,1,2,1,0,0,0,914,0.299,0.161,0.245,Путешествия,,0,inapp,1,1,0,0.158,0.109,0.072,утро,iOS,2,0,8,0.67,0,2,1,6,0.473,активация,3,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,inapp,активация,5,22,1,0,Путешествия,4.0,0,669,none,content_reco
u000106,2025-10-17,2025-10,2025-11-16,77,47,3,5,1,0,0,0,1838,0.029,0.37,0.499,Финансы,,0,push,1,1,0,0.13,0.025,0.001,день,Web,2,2,1,0.984,0,14,2,4,0.701,удержание,4,0,High,Dormant,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,31,0,0,Финансы,,1,850,abandoned_cart,cart_recovery
u000107,2025-09-19,2025-09,2025-12-07,105,26,0,11,0,0,0,0,1329,0.074,0.332,0.32,Электроника,,0,push,1,0,0,0.331,0.027,0.074,день,Android,2,0,8,0.704,0,1,1,2,0.353,промо,8,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,80,1,0,Электроника,17.0,1,556,abandoned_cart,cart_recovery
u000108,2025-08-20,2025-08,2025-12-26,135,7,0,9,1,0,0,0,4553,0.071,0.593,0.599,Продукты,Silver,0,email,1,1,0,0.306,0.418,0.096,вечер,Android,3,0,7,0.581,0,7,1,5,0.357,удержание,7,0,High,Active_NonBuyer,Price_Sensitive,Browse_to_Convert,email,активация,2,50,0,1,Продукты,,1,2031,abandoned_cart,cart_recovery
u000109,2025-02-11,2025-02,2025-09-06,325,118,0,6,0,0,0,0,1757,0.148,0.281,0.445,Детские,Gold,0,email,1,1,0,0.088,0.119,0.016,день,Android,2,0,5,1.0,0,6,3,5,0.581,активация,3,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,1,0,Детские,26.0,1,741,abandoned_cart,cart_recovery
u000110,2025-01-29,2025-01,2025-12-13,338,20,0,6,0,1,0,0,1261,0.031,0.134,0.326,Красота,,1,email,1,1,0,0.195,0.346,0.057,утро,Android,1,0,10,0.742,0,5,3,0,0.347,промо,13,1,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,0,36,3,0,Финансы,19.0,1,1569,abandoned_cart,cart_recovery
u000111,2025-05-16,2025-05,2025-11-08,231,55,1,0,0,0,0,0,1098,0.138,0.31,0.399,Финансы,,0,push,1,1,0,0.036,0.0,0.052,утро,Android,3,0,8,1.0,0,11,5,7,0.799,промо,17,0,High,Dormant,Not_Price_Sensitive,Reactivation,inapp,реактивация,0,0,1,0,Финансы,6.0,0,1245,none,winback
u000112,2025-07-21,2025-07,2025-12-22,165,11,1,6,0,1,1,1089,1078,0.029,0.551,0.714,Дом,,0,sms,1,1,0,0.304,0.031,0.079,день,iOS,1,0,5,0.487,1089,8,1,4,0.513,промо,1,0,High,First_Buyer,Price_Sensitive,Retention,push,удержание,0,45,4,1,Красота,11.0,0,1159,none,content_reco
u000113,2025-11-25,2025-11,2025-11-17,38,46,2,9,1,1,2,7167,3238,0.266,0.1,0.104,Продукты,,0,inapp,1,0,1,0.085,0.041,0.05,вечер,iOS,3,1,3,0.726,7167,5,2,3,0.546,удержание,12,0,VIP,Dormant,Not_Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,13,0,1,0,Продукты,10.0,0,2064,none,apology_help
u000114,2025-09-26,2025-09,2025-12-16,98,17,2,6,1,1,3,10417,3397,0.149,0.186,0.389,Дом,Silver,0,sms,1,1,0,0.234,0.199,0.053,день,iOS,2,1,7,0.537,10417,8,7,2,0.54,промо,14,0,VIP,Active_Buyer,Not_Price_Sensitive,VIP_Retention_Upsell,email,upsell,11,43,2,0,Дом,5.0,1,1909,abandoned_cart,cart_recovery
u000115,2025-02-03,2025-02,2025-12-02,333,31,0,7,0,0,0,0,666,0.07,0.556,0.609,Электроника,,0,push,0,0,0,0.0,0.0,0.079,утро,iOS,3,1,8,0.816,0,6,5,6,0.713,сервис/поддержка,10,0,High,Active_NonBuyer,Price_Sensitive,Reactivation,inapp,реактивация,0,17,0,0,Электроника,,1,338,abandoned_cart,cart_recovery
u000116,2025-02-18,2025-02,2025-08-16,318,139,0,5,0,0,0,0,6566,0.16,0.318,0.27,Электроника,Gold,1,email,1,1,0,0.107,0.114,0.0,вечер,iOS,1,0,5,1.0,0,8,0,4,0.542,промо,2,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,1,0,Электроника,1.0,0,4462,none,winback
u000117,2025-03-04,2025-03,2025-12-18,304,15,0,8,1,1,2,3987,2085,0.074,0.522,0.513,Спорт,Silver,0,email,0,1,0,0.018,0.369,0.052,вечер,Android,3,0,8,0.485,3987,8,3,3,0.509,сервис/поддержка,2,0,High,Active_Buyer,Not_Price_Sensitive,VIP_Retention_Upsell,email,upsell,2,35,1,1,Одежда,32.0,1,638,abandoned_cart,cart_recovery
u000118,2025-08-05,2025-08,2025-12-09,150,24,0,8,1,0,0,0,3506,0.195,0.504,0.54,Спорт,Silver,0,inapp,1,0,1,0.235,0.023,0.103,ночь,Android,1,0,9,0.74,0,1,1,4,0.427,реактивация,6,1,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,inapp,активация,0,58,1,2,Спорт,5.0,0,3183,none,content_reco
u000119,2025-10-21,2025-10,2025-12-11,73,22,2,3,1,0,0,0,1285,0.102,0.62,0.594,Красота,Gold,0,inapp,1,1,1,0.0,0.099,0.073,день,iOS,3,1,7,0.811,0,6,3,1,0.557,промо,7,0,High,Active_NonBuyer,Price_Sensitive,Reactivation,push,реактивация,0,29,1,1,Красота,5.0,1,300,abandoned_cart,cart_recovery
u000120,2025-04-10,2025-04,2026-01-01,267,1,3,1,0,0,0,0,1163,0.164,0.128,0.18,Электроника,Gold,1,email,0,1,0,0.015,0.315,0.033,день,Android,2,0,7,0.671,0,9,4,0,0.515,промо,2,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,14,22,0,0,Электроника,,0,0,browse_no_cart,content_reco
u000121,2025-06-22,2025-06,2025-12-25,194,8,0,7,1,0,0,0,1743,0.144,0.093,0.271,Финансы,,0,push,1,1,1,0.346,0.388,0.055,ночь,Android,3,0,9,0.624,0,5,4,2,0.32,активация,7,2,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,40,1,0,Финансы,2.0,1,658,abandoned_cart,cart_recovery
u000122,2025-12-27,2025-12,2025-12-17,6,16,2,6,0,0,0,0,2456,0.096,0.312,0.37,Дом,Silver,0,sms,1,0,0,0.211,0.02,0.093,вечер,Android,1,0,6,0.708,0,4,2,0,0.438,реактивация,14,0,High,New_Unactivated,Not_Price_Sensitive,Activation,inapp,активация,6,32,1,0,Дом,7.0,0,1380,none,onboarding_nudge
u000123,2025-08-03,2025-08,2025-12-27,152,6,1,6,1,0,0,0,2254,0.067,0.112,0.069,Электроника,Silver,0,push,1,1,0,0.437,0.36,0.077,день,Android,2,0,8,0.625,0,5,0,5,0.278,реактивация,14,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,6,49,1,0,Электроника,5.0,0,1337,none,content_reco
u000124,2025-02-05,2025-02,2025-12-27,331,6,1,4,1,0,0,0,3802,0.043,0.344,0.466,Одежда,,0,push,0,0,0,0.01,0.016,0.026,утро,iOS,3,0,6,0.66,0,11,5,5,0.77,удержание,21,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,inapp,активация,9,25,0,0,Одежда,,0,0,browse_no_cart,content_reco
u000125,2025-08-16,2025-08,2025-11-02,139,61,0,9,1,0,0,0,755,0.025,0.246,0.309,Электроника,,0,inapp,1,1,0,0.061,0.0,0.029,день,Android,2,0,6,1.0,0,6,3,8,0.689,реактивация,39,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,1,0,Электроника,14.0,0,384,none,winback
u000126,2025-04-12,2025-04,2025-12-15,265,18,5,6,1,0,0,0,3291,0.017,0.09,0.335,Продукты,,0,push,1,0,0,0.335,0.0,0.045,день,Android,3,0,7,0.725,0,8,2,1,0.479,активация,12,1,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,25,32,1,0,Продукты,3.0,1,1188,abandoned_cart,cart_recovery
u000127,2025-05-12,2025-05,2025-12-27,235,6,0,6,1,1,2,5433,2651,0.055,0.161,0.227,Продукты,Gold,1,push,1,1,1,0.408,0.296,0.079,день,Android,2,0,4,0.445,6454,5,3,6,0.382,активация,3,1,High,Active_Buyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,4,45,0,0,Продукты,,0,0,none,apology_help
u000128,2025-09-15,2025-09,2025-12-19,109,14,2,7,1,0,0,0,2372,0.034,0.189,0.171,Детские,,0,push,1,1,0,0.382,0.304,0.071,день,Android,2,0,9,0.674,0,8,3,5,0.422,реактивация,35,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,37,3,2,Детские,3.0,0,1116,none,content_reco
u000129,2025-01-06,2025-01,2025-12-31,361,2,2,6,1,0,0,0,953,0.03,0.305,0.389,Детские,,0,push,1,0,0,0.323,0.001,0.083,вечер,iOS,3,0,8,0.592,0,4,2,1,0.417,удержание,22,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,15,43,1,0,Детские,5.0,1,300,abandoned_cart,cart_recovery
u000130,2025-08-07,2025-08,2025-11-10,148,53,1,0,0,0,0,0,1288,0.125,0.39,0.395,Красота,Silver,0,email,1,1,1,0.103,0.015,0.027,утро,Android,2,1,4,1.0,0,11,3,3,0.666,промо,7,0,High,Dormant,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,0,1,0,Красота,12.0,0,1542,none,apology_help
u000131,2025-09-13,2025-09,2025-12-06,111,27,0,3,1,0,0,0,2838,0.296,0.452,0.455,Финансы,Gold,0,push,1,1,0,0.207,0.0,0.016,вечер,iOS,2,1,2,0.852,0,3,3,5,0.531,сервис/поддержка,19,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,2,34,1,0,Финансы,4.0,0,2707,none,apology_help
u000132,2025-12-26,2025-12,2025-12-31,7,2,3,8,1,1,3,1573,518,0.159,0.428,0.489,Спорт,Silver,0,push,1,1,1,0.291,0.362,0.127,вечер,Web,2,1,4,0.377,1573,7,2,5,0.402,реактивация,36,1,High,Active_Buyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,12,43,1,1,Спорт,23.0,0,316,none,apology_help
u000133,2025-10-11,2025-10,2025-08-28,83,127,1,6,0,0,0,0,704,0.104,0.395,0.472,Путешествия,,0,push,1,1,0,0.035,0.091,0.0,вечер,iOS,1,0,7,1.0,0,10,4,3,0.663,промо,16,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,0,22,0,0,Путешествия,,0,0,none,winback
